Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04; -Log Student's T-test p-value daf2_d10_daf2_d5;Student's T-test q-value daf2_d10_daf2_d5; Student's T-test Difference daf2_d10_daf2_d5;Student's T-test Test statistic daf2_d10_daf2_d5;Sign p-val: 0.05 
Q93725(6);19,0678;18,9152;19,4863;20,1675;19,7948;20,001;19,9486;18,6618;0,177234;0,649263;-0,192352;-0,455285;
Q93838(12);21,2131;19,4643;20,3566;20,5706;20,5872;23,3031;23,218;21,3322;1,16329;0,101549;-1,70894;-2,21508;
Q93871(257);19,2522;18,3049;18,0504;19,1792;17,5715;18,4684;18,4572;19,2766;0,219073;0,587575;0,253225;0,54741;
Q93871(14);25,0595;24,4622;26,165;25,4731;26,418;26,3832;25,2204;26,1555;0,828746;0,185346;-0,754337;-1,65826;
Q93871(15);17,9029;21,2128;19,2727;18,8649;18,1561;19,9245;18,7804;19,3989;0,116378;0,755846;0,248331;0,312922;
Q93892(311);19,2369;17,593;18,5888;19,5646;20,242;15,8599;18,0255;17,1406;0,400682;0,403744;0,928807;0,910865;
Q93896(587);20,4783;18,8273;18,8817;18,8937;19,2167;18,8814;16,6712;20,4333;0,212244;0,595734;0,469616;0,532648;
Q93896(337);19,4156;18,92;19,2023;18,725;18,9675;17,7461;18,4572;18,3438;1,23903;0,090686;0,687084;2,34218;
Q93896(370);20,8467;19,9447;19,225;19,037;18,3187;16,4002;16,9126;16,6199;2,40197;0,0121828;2,70046;4,53287;+
Q93896(11);23,4371;23,7174;24,7059;24,2992;16,7377;17,7893;17,8896;19,893;3,78152;0,000904523;5,96251;8,30359;+
Q93896(242);20,5308;18,6975;21,2105;20,8664;18,9389;17,4548;20,8257;18,4058;0,776331;0,200877;1,42001;1,57044;
Q93896(244);19,7707;19,6425;18,2367;19,9492;18,4326;20,4022;18,3694;18,8736;0,252151;0,54753;0,380317;0,617552;
Q93896(253);21,2056;20,2523;18,8188;21,4983;19,4681;18,2304;19,3468;20,0014;0,834301;0,184117;1,18206;1,66754;
Q93932(200);24,7276;23,9023;24,4634;25,4923;25,0161;25,1467;25,2286;24,9458;0,618368;0,271075;-0,437851;-1,30162;
Q93932(50);21,479;22,7157;22,1002;21,4296;25,4398;23,7682;23,5518;23,0539;1,82416;0,0334028;-2,02227;-3,37276;+
Q93934(57);19,6853;21,3391;21,3727;17,9858;16,5675;17,8594;18,3068;17,4856;1,54375;0,0538346;2,54089;2,86556;
Q94051(72);26,942;26,7643;27,0948;27,1952;28,972;28,6192;27,6405;28,4499;2,51593;0,00888716;-1,42134;-4,78462;+
Q94051(74);20,9211;21,8448;22,5497;21,8129;24,4773;24,2962;21,4646;22,9921;1,01764;0,132459;-1,52545;-1,97249;
Q94051(92);25,5044;25,7281;26,1848;24,7602;26,9544;26,8869;23,003;26,6648;0,123921;0,741565;-0,332866;-0,331192;
Q94051(51);21,9778;21,6616;22,5497;23,0806;21,784;21,603;23,5876;22,9921;0,113056;0,761391;-0,1743;-0,304815;
Q94051(49);19,2067;19,0912;20,4107;19,024;19,4528;19,3849;18,8885;18,5919;0,402127;0,402277;0,353629;0,913583;
Q94051(8);18,8327;19,9979;19,1565;20,1776;17,1624;17,398;19,7511;20,956;0,31279;0,484423;0,724262;0,74105;
Q94057(77);19,2172;19,8995;19,1293;19,8811;20,071;16,6321;18,6004;17,7545;0,842446;0,181306;1,2673;1,68114;
Q94148(117);23,3132;23,6742;24,9706;24,2299;20,3014;17,7015;20,1149;18,5537;3,28716;0,00157377;4,8791;6,74824;+
Q94216(162);19,332;18,2461;17,6896;19,0757;17,3974;16,0261;16,8258;18,667;1,04538;0,126617;1,35678;2,01858;
Q94216(383);20,3684;18,1546;20,0464;19,5524;17,8874;20,4027;18,1838;18,3607;0,499003;0,336243;0,821764;1,09144;
Q94216(213);21,0339;21,0724;21,2174;19,6951;22,1905;22,9793;24,0402;22,3993;2,11485;0,0206434;-2,14762;-3,93413;+
Q94230(52);23,0026;22,7177;23,8517;24,5035;21,0765;20,0152;15,2289;19,7468;1,794;0,0351172;4,50202;3,31674;+
Q94230(87);19,8844;18,2079;18,749;20,6242;20,4906;16,8785;17,2742;20,0616;0,262644;0,536749;0,690156;0,639365;
Q94230(181);21,4939;19,5133;20,3541;18,7719;18,724;17,8719;18,6691;19,6203;0,983279;0,141555;1,312;1,91541;
Q94230(153);19,3227;20,8034;18,5513;18,0618;18,6557;19,8596;19,1732;20,7612;0,228905;0,57474;-0,427634;-0,568488;
Q94272(175);19,0425;19,4634;20,6839;16,3139;20,3279;19,969;20,3092;18,0601;0,31187;0,485103;-0,790658;-0,739219;
Q94300(6);24,3457;24,8572;25,8784;24,8254;13,8283;16,9382;19,1332;19,6229;2,85561;0,00441509;7,596;5,58941;+
Q95005(234);18,1491;19,7106;21,04;19,1236;17,4348;19,904;17,9694;18,9329;0,538687;0,312466;0,94556;1,16223;
Q95008(167);20,7242;20,8842;20,2455;17,9228;18,571;16,275;18,537;17,4353;1,36385;0,0737121;2,23962;2,55384;
Q95008(191);19,7007;19,0314;20,6536;18,1408;18,5382;17,2654;19,0985;16,5088;0,990185;0,140094;1,5289;1,92688;
Q95017(162);18,8859;19,8178;20,879;19,2967;19,2932;19,8545;18,0625;20,362;0,196561;0,61713;0,326785;0,498353;
Q95PZ7(82);19,6617;19,3022;17,3309;18,8354;16,2886;18,0094;17,0547;20,031;0,436702;0,378482;0,93661;0,977996;
Q95PZ7(47);21,7807;20,5655;21,9299;20,2616;16,9797;19,7585;17,8672;21,4489;1,00921;0,135091;2,12088;1,95848;
Q95Q18(43);18,92;19,5269;20,0001;18,7312;16,8601;17,58;18,5857;18,0003;1,7902;0,0353881;1,53798;3,30971;+
Q95Q18(44);20,0453;20,6697;18,1545;19,4289;19,5178;18,6072;18,3196;16,6541;0,804875;0,19155;1,29996;1,61832;
Q95Q93(393);26,7335;26,8221;26,2485;23,8474;22,8873;21,2446;23,7031;21,6788;2,11666;0,0206088;3,53441;3,93774;+
Q95Q93(395);19,4389;18,9102;18,6337;19,4582;17,0256;17,7015;19,7077;19,05;0,528815;0,317679;0,739076;1,14472;
Q95Q93(392);22,3259;23,334;23,141;24,3349;21,9933;22,4606;22,1582;22,6201;1,17537;0,0992979;0,975923;2,2353;
Q95QA6(637);22,1545;22,4611;22,1121;22,9899;23,0715;24,0077;22,5988;23,1825;1,15843;0,102038;-0,785731;-2,20695;
Q95QA6(557);19,0565;18,8517;20,9674;20,6782;18,0211;18,3341;17,8505;18,2895;1,71566;0,0400285;1,76466;3,17298;+
Q95QA6(36);21,1152;20,1322;19,5946;17,6382;19,2262;19,265;18,6335;19,136;0,314042;0,483761;0,554882;0,743539;
Q95QA6(353);23,4559;22,8302;24,1246;23,4808;20,6354;17,8227;17,3314;17,6192;3,13004;0,002;5,12072;6,30689;+
Q95QA6(357);22,3216;21,6786;21,9008;22,4942;23,5127;22,8708;22,7389;24,0361;1,81721;0,0341266;-1,19082;-3,35981;+
Q95QA6(67);18,9291;20,9585;17,9768;18,3617;18,6732;19,8038;17,6963;18,1452;0,240502;0,560872;0,476897;0,593097;
Q95QA6(358);18,3896;20,2786;19,6283;17,1747;23,3882;22,3154;23,3826;23,1511;2,90831;0,00405882;-4,19156;-5,72222;+
Q95QA6(252);19,3853;20,5505;18,1062;16,8605;17,7012;20,1215;17,4604;17,163;0,237343;0,563738;0,614104;0,586419;
Q95QA6(263);18,6649;18,4437;20,9885;20,5134;18,1009;19,4342;16,6574;16,5381;1,09394;0,115904;1,96998;2,09936;
Q95QA6(622);20,7729;19,3783;20,8304;19,6568;21,0765;19,7365;20,7301;20,3508;0,27488;0,521354;-0,313874;-0,664554;
Q95QC9(490);17,8128;20,6617;19,0379;20,5359;18,6331;16,9883;20,3396;19,5755;0,260529;0,538931;0,627964;0,634985;
Q95QD1(208);20,1023;19,1324;20,4177;19,6332;20,9718;17,1819;18,9749;20,122;0,237732;0,56367;0,50876;0,587244;
Q95QF1(130);19,73;20,6826;19,6892;18,4803;15,9738;18,1534;17,6455;18,8852;1,38393;0,0715067;1,98104;2,5882;
Q95QF1(141);18,9487;19,9838;18,8546;20,5945;18,2034;17,7001;19,187;17,5563;1,37047;0,0730813;1,4337;2,56515;
Q95QF1(128);24,7864;23,722;24,1337;21,7989;22,7528;22,7635;23,7164;22,2909;0,464564;0,35946;0,729355;1,02912;
Q95QL0(557);21,7126;18,4432;19,3483;21,3079;20,001;19,1129;19,1663;19,6514;0,38949;0,411603;0,720136;0,889745;
Q95QN5(125);19,4434;19,2261;19,8285;20,8372;19,2633;17,0752;19,4015;19,4666;0,747108;0,212213;1,03214;1,52125;
Q95QN6(393);25,8279;26,3986;23,5117;22,5867;23,3357;24,5009;23,3363;25,2708;0,178249;0,647221;0,47031;0,457571;
Q95QN6(396);26,7304;27,535;26,5232;26,9156;26,2035;25,472;24,7672;26,8538;1,1529;0,102909;1,10193;2,19771;
Q95QN6(400);27,2532;28,6412;26,9947;26,9652;26,3218;26,1964;26,9588;27,0753;0,921461;0,15726;0,825475;1,81272;
Q95QN6(436);22,6891;24,2399;23,0476;20,2636;17,2199;17,7751;16,1117;20,012;2,18968;0,0177447;4,78039;4,08558;+
Q95QN6(439);19,9676;18,4374;19,2276;17,7463;19,6251;20,1263;20,6294;17,2051;0,250503;0,549372;-0,551764;-0,614109;
Q95QN6(378);30,4388;29,6516;30,2987;28,581;29,1868;29,0037;27,5587;28,8798;0,989955;0,140067;1,08529;1,9265;
Q95X11(109);18,2915;19,3179;19,6052;20,5878;17,6856;18,9691;17,0903;19,0591;0,940933;0,153284;1,24956;1,84508;
Q95X44(10);23,2781;21,6026;24,2963;22,1629;23,8729;23,4226;24,1506;24,9247;0,949091;0,151476;-1,25773;-1,85863;
Q95X44(26);19,1947;17,657;20,2641;20,6186;16,8262;17,1637;19,4524;18,3502;0,829953;0,184955;1,48543;1,66027;
Q95X44(191);20,9309;19,7334;20,1312;17,9134;19,4423;18,4775;18,7125;19,7105;0,364579;0,434271;0,591503;0,842241;
Q95XC1(82);24,7949;22,9683;26,2017;24,131;24,3594;23,5631;23,5304;24,1292;0,389901;0,411277;0,62846;0,890522;
Q95XH1(218);22,7022;23,419;23,3606;23,1591;24,5381;23,2624;21,1314;24,1221;0,0465025;0,891452;-0,103284;-0,133111;
Q95XN2(43);20,8556;20,0504;18,6612;18,5773;18,6603;17,9111;18,0914;18,1593;1,21689;0,0935122;1,33058;2,30493;
Q95XN7(77);21,1635;19,2749;21,7374;18,9022;18,5958;18,5007;17,2615;21,8022;0,465107;0,359264;1,22944;1,03011;
Q95XN7(4);19,9922;19,4855;20,1302;18,5703;18,2108;18,7646;16,4164;15,744;1,52194;0,0555052;2,26062;2,82729;
Q95XR1(78);19,2552;19,8192;20,1988;20,7544;18,2342;17,6656;18,5066;17,1284;2,53332;0,00871373;2,12319;4,82378;+
Q95XR1(23);22,6622;22,7493;23,289;24,8341;17,7082;19,8123;14,6414;19,9911;2,13777;0,0196579;5,3454;3,98019;+
Q95XR1(9);21,8722;20,7446;18,585;19,9264;20,8351;17,4206;18,8659;20,8763;0,302564;0,493229;0,782583;0,720634;
Q95XR4(386);18,8472;17,509;20,9935;19,6149;23,4132;24,3067;25,159;24,8076;3,13113;0,00201163;-5,18047;-6,30987;+
Q95XU3(332);25,7825;26,3655;26,29;25,3985;19,3391;18,7617;18,9186;17,6369;5,57954;0;7,29505;17,018;+
Q95XU3(388);26,1526;25,0843;24,5716;24,6025;24,4984;24,854;25,7588;25,8743;0,105817;0,775512;-0,143628;-0,287008;
Q95XU3(134);24,8728;24,7643;25,166;26,2402;26,4616;24,9332;23,105;25,4987;0,125032;0,739488;0,261216;0,333869;
Q95XU3(399);18,7485;20,7801;19,7782;19,5581;18,0562;18,5958;18,3082;18,6389;1,61656;0,0464035;1,31645;2,99451;+
Q95XU3(750);19,9121;21,4401;21,1452;19,5902;19,4564;19,8809;18,9913;18,4115;1,28448;0,0836803;1,33684;2,41888;
Q95XU3(243);24,6871;25,0472;24,6516;20,5235;22,5111;23,1543;22,0913;24,0886;0,273801;0,522863;0,76599;0,662345;
Q95XU6(15);20,911;17,6008;19,4591;20,2696;19,406;16,5079;16,1002;17,9939;1,02071;0,1316;2,05815;1,97758;
Q95XV3(378);19,3522;19,1032;17,9687;20,8357;16,8184;20,3572;19,5053;19,1851;0,137239;0,716155;0,348448;0,362992;
Q95XX0(95);27,0008;26,802;25,6842;24,9626;18,2697;17,5594;21,347;19,7828;3,40385;0,00148201;6,87267;7,09164;+
Q95XX0(75);28,3243;27,9423;28,2821;28,24;26,4158;26,596;25,2423;27,6389;1,86967;0,0305359;1,72394;3,45802;+
Q95XX0(83);28,3104;28,3361;28,0272;28,851;22,7677;24,7214;22,6837;22,4337;4,08943;0,000591549;5,22954;9,41914;+
Q95XX0(93);26,5634;27,4591;26,7923;26,2823;26,1003;26,7242;25,3329;26,1117;0,95125;0,150639;0,707025;1,86222;
Q95XX0(11);19,8877;19,3473;19,6273;19,7999;18,9813;20,1415;20,0706;19,5716;0,0300559;0,929202;-0,0256939;-0,0874832;
Q95XX0(69);20,0837;17,9976;20,1444;20,6562;20,232;19,7284;17,277;19,4194;0,260001;0,539442;0,556263;0,633889;
Q95XX0(139);21,8514;20,3363;18,2227;21,4191;17,5306;20,8591;18,598;21,379;0,296555;0,499111;0,865707;0,708564;
Q95Y04(3);20,1947;21,4433;21,8727;21,4599;19,3527;18,9613;16,0572;16,8728;2,1033;0,0210361;3,43168;3,91102;+
U4PC73(180);17,7042;19,3258;20,2338;20,2663;20,2924;19,7258;17,4165;20,6563;0,0522113;0,877577;-0,140211;-0,148618;
Q95Y68(35);21,2535;17,7472;19,698;19,4966;16,6089;20,505;18,7105;16,2398;0,589705;0,286346;1,53273;1,25185;
Q95Y72(11);20,1425;21,4457;19,2057;21,1107;17,9346;17,8475;17,842;19,0531;2,11751;0,0206402;2,30685;3,93946;+
Q95Y88(355);23,731;23,5996;22,2899;22,0875;22,0263;20,746;22,0327;24,7887;0,222129;0,584569;0,528601;0,553984;
Q95Y90(166);19,7235;19,4271;17,8488;19,7481;19,5879;19,1388;18,7635;16,915;0,337938;0,461272;0,585593;0,790624;
Q95Y90(21);18,9375;19,6303;19,3394;19,1647;18,773;19,1748;15,4273;19,0241;0,610844;0,275248;1,16816;1,28859;
Q95Y90(119);23,5105;24,0688;24,1129;26,374;25,184;25,3347;24,5943;24,3408;0,203047;0,60735;-0,346911;-0,512603;
Q95Y90(80);20,8018;18,5697;19,9531;19,9899;16,8035;20,156;18,4398;18,3021;0,851425;0,178124;1,40332;1,69612;
Q95Y97(215);24,1011;24,5782;25,0068;22,8644;17,7243;17,4052;16,7358;19,0957;4,09052;0,000595745;6,39733;9,42333;+
Q95YC6(37);18,9918;18,7905;21,6351;18,3292;18,8155;20,6093;18,9556;20,1762;0,0844025;0,813954;-0,2025;-0,233178;
Q95YD1(285);18,9608;19,5961;18,4677;18,4955;18,1379;19,2256;19,8697;20,5765;0,440368;0,376003;-0,57239;-0,984761;
Q95YD9(30);20,3786;18,7313;19,7972;18,4168;21,0289;17,3458;18,8602;18,3024;0,194531;0,618953;0,446671;0,493872;
Q95YF3(28);19,2843;20,7567;20,7978;19,8424;19,2025;18,193;19,6613;18,0781;1,38871;0,0711761;1,38659;2,59641;
Q95YF3(33);21,4713;21,8358;21,0326;21,3999;19,4666;20,9014;16,3754;19,4107;1,32017;0,0788175;2,39636;2,47939;
Q95YF3(178);19,9344;19,0428;21,0108;20,3017;18,033;21,0339;18,8968;19,6069;0,394911;0,407382;0,679796;0,899992;
Q95YF3(110);21,5259;20,0373;18,8739;20,1561;19,5054;17,9648;19,1406;20,528;0,525925;0,319677;0,863595;1,13958;
Q95ZI6(139);20,7364;19,0826;20,6579;20,2799;18,3026;19,8058;19,2724;17,818;1,24316;0,0899539;1,38952;2,34913;
Q95ZJ9(148);19,2971;21,5627;20,906;20,1485;21,8198;22,307;21,6294;21,9231;1,52481;0,055205;-1,44125;-2,83232;
Q95ZL1(18);26,9091;26,3006;25,647;25,9367;23,5696;23,0937;21,7788;23,5724;3,14473;0,00187611;3,19475;6,34718;+
Q95ZL1(7);20,8611;18,4445;20,1786;19,4033;16,8241;17,7927;17,9912;20,5817;0,728226;0,219158;1,42445;1,48936;
Q95ZW1(172);19,7485;18,9611;20,1912;20,1839;19,7375;18,4878;20,3265;20,2945;0,0399194;0,90699;0,0595798;0,115023;
Q95ZW2(123);19,7323;20,6449;19,6875;20,8052;25,3492;24,2569;21,9085;26,0478;2,33132;0,0139721;-4,17311;-4,381;+
Q960A1(230);19,7243;19,8359;20,0528;19,1855;18,04;18,852;16,3401;17,0816;1,97724;0,0251389;2,1212;3,6633;+
Q965K0(158);20,279;19,8383;20,3554;19,0247;19,6984;18,2404;19,5621;20,1965;0,379108;0,421947;0,450017;0,870031;
Q965K0(62);19,5591;17,0142;19,8439;17,8698;15,5816;18,536;15,8376;20,9093;0,243423;0,557325;0,855649;0,599253;
Q965Q1(43);18,2832;19,9169;19,7236;21,4775;16,5778;17,1607;18,9016;20,6394;0,651603;0,254599;1,53043;1,35887;
Q965Q1(35);18,5568;19,8401;20,2444;19,2122;18,9718;16,9464;17,4546;18,0338;1,52139;0,0554471;1,61171;2,82632;
Q965R9(174);23,4262;24,0833;24,2489;24,5708;26,2443;25,4212;24,8743;25,7946;2,13765;0,0196273;-1,5013;-3,97996;+
Q965R9(336);18,9825;20,5803;20,7951;19,2165;19,9337;18,5615;19,2113;21,8038;0,00640859;0,98115;0,0160708;0,0191374;
Q965S8(212);19,3576;18,7076;18,9653;21,4129;15,7494;19,7028;18,1071;17,3188;0,9383;0,153412;1,89135;1,8407;
Q965S8(117);19,1142;20,9943;19,0838;19,6843;17,3784;17,5753;19,8272;18,3153;1,05022;0,125228;1,44509;2,02661;
Q965V4(891);20,8263;20,9225;19,0164;20,1085;18,5465;18,7048;17,8434;18,5499;2,02836;0,0228745;1,80727;3,76277;+
Q965V9(6);25,9519;26,478;27,0851;25,8421;24,6511;23,8778;27,4547;25,4762;0,553202;0,302922;0,974328;1,18788;
Q965W8(52);20,0726;19,6595;20,4201;19,5329;16,0862;17,6647;20,0497;20,6749;0,561184;0,299353;1,30244;1,20193;
Q965X7(46);21,6271;18,5244;21,16;18,1403;17,9885;20,2498;18,1007;18,0861;0,560009;0,299607;1,25666;1,19986;
Q966A5(166);21,59;20,8286;19,9138;18,6788;19,7999;21,3979;21,0262;19,4999;0,0827596;0,816333;-0,178174;-0,228972;
Q966A5(458);17,5059;19,7428;20,8999;17,2899;15,086;18,2329;18,4437;20,7633;0,196864;0,616788;0,728138;0,499021;
Q966A5(216);20,1341;20,0378;19,8271;18,8868;17,9783;17,6705;20,4554;18,2381;0,81402;0,189797;1,13586;1,63363;
Q966A5(644);21,0254;19,1761;18,9186;21,4435;17,9192;18,7027;17,9452;17,2366;1,67659;0,0420829;2,18997;3,10218;+
Q966C6(26);19,6874;19,9427;19,4035;18,317;20,0435;19,8066;20,871;19,833;0,935439;0,154069;-0,800873;-1,83595;
Q966C6(213);18,2989;20,2508;19,5511;20,6829;19,3514;18,1049;18,271;19,5788;0,650533;0,254849;0,869412;1,35704;
Q966C6(218);18,4933;18,7136;19,0331;21,1234;19,7684;17,6608;18,8416;19,3337;0,234955;0,566392;0,439718;0,58136;
Q966C7(313);18,9174;19,8492;19,9192;18,3936;17,5201;21,6023;20,7622;18,075;0,074089;0,832927;-0,220033;-0,20659;
Q966C7(281);18,5839;19,4006;18,4655;20,9923;18,584;19,5254;19,0071;20,5579;0,0275639;0,933477;-0,0580235;-0,0804392;
Q966C7(296);21,682;20,333;19,317;21,3935;23,4636;23,9273;21,6044;24,3394;1,77229;0,0361471;-2,65227;-3,27665;+
Q966I8(180);21,7758;19,5526;19,0611;19,3152;19,7377;20,3444;19,5054;17,6897;0,300702;0,494413;0,606845;0,7169;
Q966K5(4);18,4642;19,3369;20,9027;19,8903;17,9184;16,6164;19,6961;21,65;0,225811;0,579019;0,678264;0,561877;
Q966L5(413);20,8134;19,4091;19,9097;19,4523;16,6478;17,5803;17,4342;16,8924;3,37471;0,00144561;2,75745;7,00459;+
Q966M4(251);20,5278;20,3745;19,8052;20,2111;20,4936;19,4687;17,4935;18,6306;0,940841;0,153216;1,20804;1,84493;
Q966M6(380);18,0585;19,8384;21,5439;20,0726;16,4668;19,7916;19,8706;19,0502;0,455114;0,366272;1,08354;1,01185;
Q9BI62(91);17,9239;19,7648;19,7106;20,7824;18,3028;19,5211;17,8207;18,2569;0,755037;0,209342;1,07006;1,53462;
Q9BI71(127);25,9907;24,7831;26,2691;25,2142;25,6968;25,1289;25,3465;26,5897;0,098285;0,789056;-0,126161;-0,268277;
Q9BI71(107);18,6109;21,8017;19,5029;21,0084;16,8533;17,9185;18,0767;20,1367;1,0312;0,129134;1,98472;1,99501;
Q9BI71(154);26,9269;27,9223;26,9092;26,2812;27,3176;26,4862;26,912;26,4517;0,220611;0,586173;0,218007;0,550719;
Q9BI71(231);20,3566;20,942;19,2824;19,8275;21,8234;23,6702;20,4991;22,478;1,43998;0,0644423;-2,01555;-2,68467;
Q9BI71(23);26,7133;26,575;25,6076;25,6765;26,1306;25,1809;24,4357;26,2878;0,568879;0,295907;0,634344;1,21544;
Q9BI71(11);21,0249;19,4061;18,8222;18,978;18,453;16,9495;19,6228;18,3984;0,80284;0,191835;1,2019;1,61491;
Q9BKR9(569);20,4578;19,6828;18,7985;17,5747;19,8319;18,0963;17,7298;17,5504;0,459687;0,363534;0,826347;1,02022;
Q9BKR9(310);20,0272;19,5904;19,3578;17,7684;16,6195;16,3834;16,9814;19,4497;1,10592;0,114047;1,82744;2,11931;
Q9BKU3(39);18,2034;19,8151;20,8068;20,9107;19,0487;19,6886;17,3858;18,4068;0,813898;0,189734;1,3015;1,63343;
Q9BKU5(122);20,7247;19,3374;20,478;20,8573;17,9726;16,8655;16,6519;19,1682;2,13792;0,0196885;2,68478;3,98049;+
Q9BKU8(60);20,5557;20,31;21,689;18,7558;18,1283;18,1582;20,2574;18,0221;1,08371;0,118199;1,68614;2,08232;
Q9BL19(76);19,8667;20,0887;21,1302;17,788;18,5511;18,7671;16,7696;19,6602;0,666634;0,248061;1,28139;1,38462;
Q9BL19(54);22,2851;22,6709;23,4333;22,1107;18,0084;16,3983;20,2232;16,8911;2,72638;0,00615721;4,74472;5,27307;+
Q9BL19(57);26,009;26,5172;25,1363;27,0103;23,9719;25,0911;21,0469;22,227;1,69404;0,0414082;3,08397;3,13373;+
Q9BL19(161);20,2562;19,0669;19,6911;17,1262;15,1263;19,3661;17,602;16,0263;0,876091;0,170758;2,00489;1,73724;
Q9BL19(169);18,2691;19,6759;21,2624;21,6737;21,8684;17,8141;19,3878;18,9783;0,249754;0,55036;0,708131;0,61254;
Q9BL19(107);17,5915;18,5138;19,4204;19,7918;17,4198;17,2063;17,794;19,3729;0,599236;0,281471;0,881138;1,26844;
Q9BL19(98);20,0335;19,0524;19,3194;20,5285;17,7345;17,5927;19,2466;19,3125;1,1488;0,104125;1,26187;2,19087;
Q9BL19(29);18,2466;18,2147;19,6684;19,8129;16,515;18,0363;19,1314;19,7497;0,318997;0,479153;0,627529;0,753367;
Q9BL28(171);18,9024;19,6146;20,5;18,829;19,4858;18,3154;19,0823;19,9775;0,183728;0,637705;0,246248;0,46986;
Q9BL39(223);18,9976;17,7505;18,0376;19,6313;18,1971;17,633;19,3357;19,1082;0,020688;0,94951;0,0357742;0,0608159;
Q9BL59(6);19,7189;19,8691;20,3749;20,1342;21,1432;18,8933;19,1055;20,031;0,167451;0,66556;0,231025;0,433122;
Q9BL83(131);19,8255;20,0066;19,2245;17,967;20,7296;18,4475;18,3398;20,3021;0,094025;0,796895;-0,198851;-0,257588;
Q9GRY9(59);20,0182;18,8546;18,3226;20,1676;16,274;18,824;19,0597;20,6358;0,261632;0,538142;0,642376;0,63727;
Q9GRY9(151);20,3871;21,1218;18,002;18,8355;20,4706;20,0306;18,8463;16,4291;0,223914;0,581913;0,64246;0,557814;
Q9GRZ9(427);19,2652;19,9027;20,8099;19,2801;20,841;21,5334;16,6212;18,9616;0,103291;0,779644;0,32515;0,280749;
Q9GRZ9(428);18,855;20,107;18,08;20,7054;21,4369;17,9411;17,5144;20,059;0,064576;0,852389;0,198991;0,181655;
Q9GRZ9(394);21,0298;19,5324;19,304;18,8329;17,7506;21,1574;20,2752;18,516;0,100197;0,786244;0,249965;0,273052;
Q9GUE9(56);17,7781;18,919;18,4628;19,432;18,6636;21,0763;19,0721;18,8324;0,533247;0,315164;-0,763129;-1,15259;
Q9GUM7(30);20,7722;19,7479;20,4289;17,6957;20,6437;15,1951;17,2831;17,1775;0,779894;0,200417;2,08633;1,57643;
Q9GUP2(3760);17,6669;18,6951;17,9149;21,2524;20,6903;16,9603;19,1111;16,9041;0,144061;0,70534;0,465873;0,379063;
Q9GUP2(3846);19,7924;17,0457;19,0499;19,3175;17,9357;17,0252;15,8233;19,895;0,49112;0,341002;1,13156;1,07726;
Q9GYF1(189);16,4372;19,3194;21,4371;20,0187;18,9321;21,0593;20,3511;19,3016;0,208475;0,599577;-0,607891;-0,524456;
Q9GYF1(190);19,744;19,1563;20,3219;19,7982;17,0603;17,457;16,0454;19,0734;1,8845;0,0297083;2,34609;3,48601;+
Q9GYF1(97);17,973;20,9614;17,5597;20,4734;16,4422;17,5041;19,335;17,3059;0,741748;0,213968;1,59504;1,51221;
Q9GYF1(92);21,2752;19,1539;18,4377;20,7383;18,8937;19,7914;17,9204;19,3295;0,55131;0,303934;0,917513;1,18454;
Q9GYG4(14);19,3272;17,4153;19,5457;19,578;19,8245;19,5753;18,3438;18,8349;0,105673;0,775455;-0,178068;-0,286653;
Q9GYJ9(399);20,5444;18,5178;20,5222;21,1815;18,709;18,2248;17,1155;16,3264;1,77809;0,0358086;2,59753;3,28734;+
Q9GYK1(32);23,2535;23,7101;24,5065;23,5574;22,054;23,6255;22,8312;23,2131;0,991901;0,139433;0,825926;1,92973;
Q9GYK2(92);23,8182;23,4572;23,7602;24,3677;24,4903;24,0629;23,0771;24,6941;0,227987;0,576034;-0,230296;-0,566529;
Q9GYM4(367);20,5606;19,9091;19,9956;19,6302;17,9254;17,9918;20,1959;19,2273;1,06953;0,121302;1,18878;2,05873;
Q9GYP5(126);21,8118;23,3193;23,0469;24,0994;23,0167;24,4986;22,0313;23,9654;0,165063;0,669911;-0,308655;-0,427674;
W6RRW5(28);19,7918;18,5565;19,6583;19,7026;19,2121;19,1271;17,8292;20,585;0,143167;0,705752;0,23897;0,376964;
Q9GYR5(383);18,1215;19,1199;19,331;18,4288;18,6259;20,2662;19,4286;17,5605;0,128362;0,733403;-0,219965;-0,34186;
Q9GYT5(386);19,7369;20,1564;19,5221;20,1966;19,7948;19,2123;18,1555;18,9571;1,22099;0,0931188;0,873053;2,31182;
Q9GZC8(416);19,4038;20,8242;18,6945;18,3499;17,0985;20,138;17,9791;18,6594;0,452302;0,368879;0,849356;1,0067;
Q9GZE9(352);21,3314;19,4624;19,7052;18,4514;16,2094;16,432;19,3029;19,9748;0,761243;0,207108;1,75782;1,54507;
Q9GZE9(231);26,1215;25,0692;25,35;25,0696;17,6538;18,5787;18,4905;20,5234;4,2475;0,000724138;6,59097;10,0418;+
Q9GZH4(521);18,8983;18,0979;20,6023;18,7274;17,6424;18,3993;19,0194;19,1945;0,347;0,452512;0,517593;0,808282;
Q9GZH4(380);23,4348;22,8261;23,8885;23,0029;16,7998;17,0808;20,362;18,5855;3,00166;0,00309711;5,08105;5,96317;+
