Leading.proteins.Positions.within.proteins;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d5_eat2_d1;Student's T-test q-value eat2_d5_eat2_d1; Student's T-test Difference eat2_d5_eat2_d1;Student's T-test Test statistic eat2_d5_eat2_d1;Sign p-val: 0.05 
Q93573(5);20,5308;20,9571;20,1858;20,4766;18,4649;20,8753;19,8606;20,3149;0,572645;0,370881;0,658659;1,22204;
Q93573(105);23,6234;24,7636;23,1987;23,5949;23,0481;23,885;23,6726;22,6964;0,492593;0,431426;0,469631;1,07991;
Q93576(34);22,2153;22,2028;23,2388;23,4067;23,0453;25,3668;24,0178;24,8661;1,38119;0,0876775;-1,55806;-2,58351;
Q93576(39);21,6421;22,5604;22,2752;23,3529;20,3363;21,3823;20,8912;20,6996;2,10576;0,0251783;1,63029;3,91594;+
Q93576(12);25,4459;27,8809;26,3755;26,1678;25,5255;28,2108;28,2502;26,4518;0,321657;0,58063;-0,642043;-0,75863;
Q93618(38);21,0646;21,6873;21,6645;20,215;20,8385;21,1472;21,7477;19,8639;0,194391;0,719742;0,258497;0,493563;
Q93694(136);21,459;21,6748;20,9157;21,1568;19,9212;21,6983;21,5266;21,3107;0,164939;0,753179;0,187397;0,42739;
Q93694(183);25,1766;24,2969;24,7514;24,7845;21,4293;22,5279;22,912;22,6003;3,17874;0,00498551;2,38496;6,44119;+
Q93694(45);20,3922;21,6379;20,0399;18,9263;20,5622;21,7473;20,7051;20,25;0,383232;0,518038;-0,567067;-0,877876;
Q93694(124);30,2596;32,8334;32,8394;32,2468;27,8716;31,3424;31,3804;30,4511;0,875992;0,217058;1,78342;1,73707;
Q93725(48);25,7312;24,9053;24,0807;25,6777;23,4805;22,6076;22,6776;23,9694;2,03005;0,0282522;1,91494;3,76609;+
Q93725(11);24,5291;25,8298;25,4796;26,811;20,59;20,2059;21,6223;19,8655;3,81144;0,00374603;5,09142;8,40669;+
Q93725(6);26,9505;28,6303;28,115;27,7859;21,5196;22,5635;22,5892;22,1262;4,91691;0,00188235;5,67078;13,1176;+
Q93838(12);19,3881;20,1684;21,8236;20,4436;22,5953;22,2761;23,5165;21,7599;1,79317;0,041872;-2,08105;-3,31521;+
Q93871(257);24,7304;24,7182;25,1323;24,4267;19,8478;20,4081;20,1467;19,8547;6,43577;0;4,68753;23,7411;+
Q93871(14);26,3085;27,509;27,8341;27,4466;25,2049;26,4529;26,1785;25,3311;1,76617;0,0441827;1,48274;3,26539;+
Q93871(15);19,7609;20,2864;20,9633;21,4441;25,2049;26,7249;26,5904;25,5352;4,28471;0,00366667;-5,40016;-10,1936;+
Q93892(311);24,44;25,137;24,5395;25,1873;25,0552;24,2787;23,7169;24,0636;0,787625;0,253584;0,547369;1,58941;
Q93896(587);23,1984;24,3005;23,0588;23,2281;20,6242;23,3398;23,5033;21,9098;0,735072;0,278374;1,10214;1,50093;
Q93896(337);22,3187;22,205;21,8174;22,2548;18,678;21,5268;20,7693;20,2336;1,62622;0,0555045;1,84707;3,01174;
Q93896(370);24,6882;23,9028;24,7077;24,0721;23,6183;24,7629;23,5904;24,9612;0,0951486;0,841307;0,109488;0,260414;
Q93896(11);25,4843;25,6662;25,3571;24,4025;23,3566;24,3771;26,3723;24,5758;0,347976;0,555003;0,557074;0,810177;
Q93896(242);19,9307;21,4294;21,2519;21,669;21,2005;23,2504;24,0766;23,5621;1,41041;0,0838;-1,95214;-2,63368;
Q93896(244);20,9436;20,2579;20,2445;21,4821;20,0997;21,3678;21,1441;21,4278;0,265917;0,636441;-0,27786;-0,646128;
Q93896(253);20,7339;21,7474;20,9275;21,7136;27,1852;26,5286;26,7028;25,8931;5,10658;0,00246154;-5,29682;-14,137;+
Q93932(200);24,6647;26,4738;26,0716;25,9515;23,0562;22,8827;22,9687;22,8785;3,44708;0,0038673;2,84385;7,22241;+
Q93932(50);25,4225;22,7338;24,3753;24,0599;20,6191;21,7772;20,149;21,1567;2,57322;0,0117548;3,22238;4,91446;+
Q93934(57);24,0668;23,4183;22,2569;23,6432;26,553;24,1341;23,5711;24,4104;0,878364;0,215868;-1,32086;-1,74102;
Q94051(72);26,6377;28,4394;27,777;27,9543;26,8849;26,6674;26,1748;25,1582;1,46905;0,0745326;1,48078;2,73503;
Q94051(74);21,1155;21,0973;21,264;20,2945;20,6681;21,556;21,8116;20,3496;0,141121;0,788431;-0,153486;-0,372153;
Q94051(92);24,4717;24,1397;25,6283;25,9672;24,3216;23,4905;23,9362;22,1273;1,292;0,101755;1,58285;2,43161;
Q94051(51);21,6589;23,5866;21,973;22,5806;19,6027;21,564;20,8855;20,8105;1,58919;0,059247;1,7341;2,94583;
Q94051(49);20,9615;20,7444;21,0998;20,864;19,7214;18,8077;21,3755;19,8381;0,929466;0,197698;0,981753;1,82602;
Q94051(8);20,4305;20,4005;21,1754;20,2387;19,9376;21,1835;21,7356;21,2623;0,488042;0,434849;-0,468456;-1,0717;
Q94057(77);21,1365;19,9052;21,1543;21,554;23,1924;25,7478;26,3748;25,9738;2,79724;0,00729825;-4,38469;-5,4449;+
Q94148(117);24,9545;24,18;25,1595;24,8852;22,2361;24,8349;24,8112;23,9004;0,625691;0,337219;0,849135;1,31427;
Q94216(162);24,2378;22,3203;22,2122;23,6254;22,3011;24,031;25,1586;23,0794;0,285437;0,615501;-0,543568;-0,686084;
Q94216(383);23,3335;22,6763;23,8804;22,6774;20,0679;21,4117;21,3111;20,6169;2,75317;0,008489;2,29;5,33759;+
Q94216(213);21,8416;21,9581;22,8601;22,0361;22,8437;22,9378;22,7881;20,8662;0,126062;0,805321;-0,184971;-0,336343;
Q94230(52);21,2958;22,8498;22,6439;23,7344;20,0111;21,6948;21,1448;19,792;1,5649;0,0618515;1,97034;2,90285;
Q94230(87);19,9005;20,2313;20,5493;21,7723;20,0668;21,9122;20,9996;21,3124;0,352229;0,549252;-0,459383;-0,818423;
Q94230(181);21,472;21,3107;21,637;21,2105;19,8794;19,8037;21,8291;20,7545;0,880362;0,215521;0,840863;1,74435;
Q94230(153);20,8943;20,3709;21,5319;20,6719;19,7316;20,9368;21,2251;21,0743;0,110038;0,822153;0,125293;0,297414;
Q94272(175);20,6203;21,0795;20,2882;21,1594;20,5197;21,662;20,8533;21,2674;0,39397;0,509256;-0,288727;-0,898214;
Q94300(6);24,0223;25,8801;25,3423;25,1531;27,0129;25,2619;25,0309;24,9193;0,306391;0,592691;-0,456841;-0,728293;
Q95005(234);21,3486;20,8448;20,3903;21,6178;20,9453;21,315;21,3464;20,4594;0,0341614;0,941214;0,0338459;0,0990112;
Q95008(167);20,4596;21,7976;21,6489;21,1045;20,077;21,9077;21,7166;19,9822;0,222088;0,687444;0,331766;0,553896;
Q95008(191);20,9095;21,7297;20,2679;20,5016;21,5572;21,5149;23,1257;22,0925;1,31613;0,0981402;-1,22041;-2,47253;
Q95017(162);20,8617;21,8152;21,8414;21,3464;19,842;20,5101;21,4269;21,0117;0,952232;0,187693;0,768497;1,86385;
Q95PZ7(82);25,283;23,167;24,7573;23,3968;22,8658;25,0114;25,1612;24,9273;0,176785;0,742084;-0,340396;-0,454274;
Q95PZ7(47);21,307;20,9439;19,5719;21,651;20,8761;21,2874;20,5501;19,683;0,185308;0,731477;0,269303;0,473388;
Q95Q18(43);19,9624;21,2323;20,5948;21,5;20,5425;21,2726;21,7474;20,9826;0,309889;0,589784;-0,313886;-0,735273;
Q95Q18(44);21,364;21,5679;19,8754;21,9607;20,8695;21,3439;20,4361;19,6621;0,481676;0,44081;0,614097;1,0602;
Q95Q93(393);24,3888;23,2891;24,27;24,2869;21,9401;22,0394;22,6166;21,6139;3,03312;0,00571069;2,0062;6,04604;+
Q95Q93(395);20,4411;21,2386;21,7587;19,1087;19,0942;20,5385;20,5161;21,1542;0,166076;0,751801;0,311031;0,429987;
Q95Q93(392);20,8914;21,3348;21,3702;20,2777;20,5584;20,4656;19,8773;21,3928;0,438168;0,473475;0,39499;0,980704;
Q95QA6(637);21,0562;21,5485;20,2389;20,8961;20,8308;21,5398;20,9892;20,267;0,0256585;0,955122;0,0282393;0,0750291;
Q95QA6(557);20,0614;21,0123;20,7486;21,813;20,8164;21,6462;21,6691;21,0713;0,412869;0,493272;-0,391944;-0,93372;
Q95QA6(36);21,1476;20,7854;20,7253;21,6323;20,9749;21,483;20,3289;19,5106;0,476367;0,443883;0,498329;1,05058;
Q95QA6(353);23,6269;22,1227;22,8988;22,3121;20,6081;20,9111;18,4763;20,6012;2,12148;0,024157;2,59097;3,94741;+
Q95QA6(357);24,8843;23,9774;23,5326;23,8666;22,1366;24,0994;23,9401;22,3699;0,78024;0,25644;0,928739;1,57701;
Q95QA6(67);20,4541;20,6144;20,9467;21,348;20,4741;20,0457;19,6156;21,3364;0,522508;0,407585;0,472863;1,1335;
Q95QA6(358);24,4801;22,9337;22,9732;23,7444;19,7135;21,3027;21,7501;20,9662;2,4127;0,0157519;2,59975;4,55622;+
Q95QA6(252);21,3083;21,755;21,0729;20,9181;20,6544;19,7093;20,5436;21,1141;1,1534;0,131248;0,758212;2,19854;
Q95QA6(263);21,1885;21,5308;19,8881;20,8578;20,3046;21,4207;21,633;18,9583;0,155348;0,765778;0,287183;0,405344;
Q95QA6(622);21,0426;21,1303;19,4095;21,8167;23,3002;22,8599;22,6673;21,1346;1,25124;0,110133;-1,64076;-2,36273;
Q95QC9(490);19,9206;20,8636;21,0683;21,2928;20,1679;21,8733;20,3871;20,2027;0,0923699;0,846665;0,12858;0,253415;
Q95QD1(208);20,771;21,5237;20,9045;21,0486;23,1272;23,4782;22,4378;23,2799;3,4491;0,00390431;-2,01881;-7,22856;+
Q95QF1(130);20,0417;21,2366;20,5064;20,7393;20,5414;21,8472;20,0001;19,9125;0,0377564;0,935896;0,0556841;0,109029;
Q95QF1(141);18,2018;21,4697;20,1054;20,4504;24,3101;29,0333;27,1231;27,0839;2,91913;0,00635165;-6,83077;-5,74978;+
Q95QF1(128);25,4365;26,4509;26,0585;26,8135;28,0622;27,1652;29,5871;28,9732;2,00816;0,0298644;-2,25707;-3,72331;+
Q95QL0(557);19,9591;21,5498;21,2222;21,3409;19,244;20,9911;21,5778;19,3006;0,485108;0,437802;0,739625;1,06641;
Q95QN5(125);20,7927;21,5378;21,3736;21,1381;21,0554;21,4856;21,2804;21,0269;0,00258094;0,996314;-0,00150204;-0,00774076;
Q95QN6(393);26,1197;26,2033;26,8921;27,1423;25,135;27,4635;28,0771;27,7976;0,310155;0,589679;-0,528916;-0,735804;
Q95QN6(396);28,2543;30,2752;28,6405;29,7065;22,9321;28,6579;27,7357;27,6308;0,918526;0,201612;2,47999;1,80784;
Q95QN6(400);28,3065;29,8242;27,4398;28,8282;22,9084;27,9642;27,702;27,2077;0,835889;0,231774;2,15407;1,67019;
Q95QN6(436);25,1332;25,0889;24,9789;24,5328;25,4358;24,9359;25,2159;24,9125;0,466935;0,452144;-0,191597;-1,03344;
Q95QN6(439);21,5876;21,8276;20,7725;20,2932;24,0154;24,9852;24,8672;24,7018;3,82192;0,0038374;-3,52215;-8,44306;+
Q95QN6(378);30,7644;23,479;30,8192;32,0976;24,0441;32,5727;31,8238;30,8362;0,0681056;0,88441;-0,529155;-0,190955;
Q95X11(109);20,7491;21,5511;20,5175;20,7937;18,9826;21,0316;21,8022;20,3401;0,22912;0,679804;0,36374;0,568946;
Q95X44(10);24,0066;22,8215;24,7067;25,2094;24,0056;25,8675;25,5241;24,7488;0,606647;0,348732;-0,850439;-1,28131;
Q95X44(26);24,234;24,1163;24,9457;25,7794;24,1933;24,4454;24,9825;24,1391;0,325406;0,576246;0,328759;0,766029;
Q95X44(191);21,5351;21,0726;21,7423;22,0391;20,2415;24,526;24,3579;22,8347;0,661258;0,316329;-1,39276;-1,37542;
Q95XC1(82);22,8299;24,4901;23,0702;23,0051;22,7522;24,4212;24,2979;23,4923;0,301176;0,598407;-0,392089;-0,717851;
Q95XH1(218);24,6275;24,3092;24,1094;25,2784;20,5844;24,604;24,7289;24,4572;0,42299;0,484394;0,987495;0,952587;
Q95XN2(43);20,7015;21,6652;22,2889;21,2606;23,323;22,7222;22,89;21,3738;1,06035;0,153037;-1,0982;-2,04346;
Q95XN7(77);20,3732;21,721;20,6318;19,4904;20,4767;21,2656;20,8999;21,1588;0,345608;0,557582;-0,396133;-0,805576;
Q95XN7(4);19,3075;20,3058;20,0714;20,3415;19,8107;21,0985;20,4169;20,0187;0,387829;0,512985;-0,329673;-0,886599;
Q95XR1(78);20,6293;21,5858;20,9603;21,6556;19,2038;20,9583;21,0248;21,259;0,512208;0,414357;0,596277;1,11512;
Q95XR1(23);20,5747;20,4724;21,5962;20,8746;19,2045;21,7901;21,3521;20,5807;0,0861231;0,855453;0,147612;0,23757;
Q95XR1(9);21,4356;19,5202;20,1968;19,3648;21,0754;20,2403;20,8031;19,4354;0,168724;0,748523;-0,259192;-0,43602;
Q95XR4(386);21,4556;21,1439;21,5102;20,2427;23,8903;24,7774;24,5988;24,5473;4,12921;0,00372727;-3,36535;-9,5725;+
Q95XU3(332);26,7707;25,091;25,4028;25,8584;22,5276;25,334;24,2549;25,7303;0,818042;0,24031;1,319;1,64036;
Q95XU3(388);25,0097;24,9952;27,0234;26,9966;25,4124;24,661;25,6964;24,6628;0,68154;0,306905;0,898067;1,41008;
Q95XU3(134);25,4173;26,6771;25,9829;26,7068;24,7155;25,5143;25,9306;26,7115;0,406847;0,498161;0,47804;0,922446;
Q95XU3(399);20,9219;20,9634;21,5609;20,5523;21,7071;22,7558;23,5192;22,8697;2,14358;0,022938;-1,71331;-3,99191;+
Q95XU3(750);23,1201;23,1007;22,9286;23,1127;23,5462;22,7346;23,4283;21,3068;0,245259;0,660345;0,311549;0,603116;
Q95XU3(243);24,2523;24,5371;25,3095;25,417;23,9244;24,7345;23,1626;24,3766;0,955448;0,187047;0,829432;1,86919;
Q95XU6(15);20,4691;20,3666;21,0247;20,8445;20,7285;20,8686;20,9837;20,3582;0,104466;0,830827;-0,0584946;-0,283664;
Q95XV3(378);20,0073;19,2695;19,6316;20,6988;20,7618;20,4243;21,2599;19,9063;0,819915;0,238996;-0,68625;-1,6435;
Q95XX0(95);27,232;27,0244;27,7675;27,5384;26,0444;27,5131;27,0275;26,9918;0,690386;0,303054;0,496384;1,42515;
Q95XX0(75);28,1483;28,8797;27,6474;29,4574;24,2491;28,4046;28,3241;27,2748;0,674741;0,30913;1,47008;1,39848;
Q95XX0(83);28,8589;29,2959;29,6178;29,4287;27,976;29,7554;29,2308;28,0814;0,536817;0,396215;0,539431;1,15892;
Q95XX0(93);26,7862;28,0511;28,5273;28,6286;22,9833;26,2581;27,1691;24,7492;1,43886;0,0799143;2,70839;2,68273;
Q95XX0(11);19,7219;21,4446;21,1514;21,1349;19,813;20,9033;20,673;20,6951;0,317192;0,583775;0,342115;0,74979;
Q95XX0(69);21,1714;21,2885;20,7434;21,4325;24,4675;24,4155;24,5524;24,1969;5,9277;0;-3,2491;-19,492;+
Q95XX0(139);19,9422;20,3042;19,6355;21,1546;20,8696;20,7014;21,2572;21,1781;1,09547;0,144545;-0,742444;-2,10191;
Q95Y04(3);23,7759;25,3081;23,4188;24,7277;25,538;23,1056;23,2048;21,6845;0,458669;0,458907;0,924391;1,01836;
U4PC73(180);25,535;24,5726;24,1671;24,3441;24,141;24,3478;23,692;24,364;0,741986;0,275024;0,518485;1,51261;
Q95Y68(35);20,4784;20,1907;21,2303;21,7179;20,1909;21,7733;21,1945;20,3229;0,0226099;0,960558;0,0339327;0,0663292;
Q95Y72(11);20,651;21,6943;20,2595;21,8292;20,1492;21,647;21,874;20,3721;0,0593007;0,900476;0,0979109;0,167649;
Q95Y88(355);20,7389;21,4613;21,3742;20,7462;19,8835;21,8014;19,9558;20,4887;0,519953;0,409349;0,547817;1,12894;
Q95Y90(166);24,1628;23,9512;24,2679;22,9004;25,7233;23,4349;23,3986;22,9242;0,02416;0,957482;-0,0497079;-0,0707597;
Q95Y90(21);19,5805;20,7058;21,3971;20,9645;24,0105;25,2361;25,7895;24,4805;3,57541;0,00397647;-4,21717;-7,62236;+
Q95Y90(119);26,9299;26,9944;26,7594;28,3601;25,3643;26,7439;26,7978;26,3766;0,969002;0,182709;0,940278;1,8917;
Q95Y90(80);21,0205;18,8237;20,8674;20,9671;26,7082;23,9327;23,7281;23,3443;2,2844;0,0180103;-4,0086;-4,28184;+
Q95Y97(215);18,4774;21,4742;20,9581;21,3177;24,2864;24,9326;24,968;26,187;2,87143;0,00712299;-4,53667;-5,62903;+
Q95YC6(37);20,4333;21,1503;21,6556;21,2014;19,4715;21,0867;20,4115;21,0319;0,644841;0,326083;0,609771;1,34726;
Q95YD1(285);23,1458;21,7434;21,7008;22,8139;20,6195;22,6229;23,2219;22,5439;0,0514664;0,91284;0,098947;0,146604;
Q95YD9(30);21,1797;20,4713;21,2881;19,5683;23,4251;24,196;23,7035;23,4254;3,3783;0,00426549;-3,06064;-7,01528;+
Q95YF3(28);20,8456;22,4786;21,3544;21,8521;21,1838;23,2827;22,9013;24,1138;0,882044;0,214903;-1,2377;-1,74715;
Q95YF3(33);22,6512;23,8977;23,6274;23,4435;22,7051;24,7191;23,8279;24,2495;0,409673;0,495486;-0,470437;-0,92774;
Q95YF3(178);23,0259;25,2156;23,3255;23,3403;23,1678;23,9215;23,2251;23,2714;0,254043;0,647783;0,330379;0,621501;
Q95YF3(110);21,1667;21,65;20,1502;21,81;20,9343;21,5846;21,0935;20,6347;0,116382;0,819776;0,132477;0,312932;
Q95ZI6(139);20,6713;20,9076;20,7704;21,5151;20,4966;21,8147;20,7839;20,8925;0,0310008;0,946702;-0,030849;-0,0901447;
Q95ZJ9(148);23,9686;23,0329;23,4403;23,955;22,8761;25,244;24,646;25,036;0,70894;0,293165;-0,851312;-1,45669;
Q95ZL1(18);25,1863;23,7569;24,3556;24,3537;25,0594;26,4971;26,9004;27,6085;1,85744;0,0379868;-2,10322;-3,43503;+
Q95ZL1(7);22,0265;24,028;23,9709;23,6669;23,5076;24,6197;22,8596;22,9701;0,0368876;0,936875;-0,0661535;-0,106614;
Q95ZW1(172);20,8715;20,5825;20,9878;21,4085;19,7951;21,2491;21,7406;19,2642;0,310945;0,589059;0,450341;0,737377;
Q95ZW2(123);21,7567;23,3719;22,5873;23,4315;21,7918;23,024;23,5792;22,4069;0,055217;0,906152;0,0863996;0,156716;
Q960A1(230);24,4545;25,2132;23,5602;25,5241;20,1725;21,6499;20,419;19,7787;3,38075;0,00432287;4,183;7,02256;+
Q965K0(158);23,8918;26,8929;27,1086;25,3601;21,9188;23,2364;23,8769;24,3204;1,45382;0,0773868;2,47523;2,70862;
Q965K0(62);22,6024;24,3307;24,9685;22,8938;22,7767;23,0744;23,0387;23,6643;0,415053;0,491236;0,560265;0,937799;
Q965Q1(43);19,9897;21,1256;21,2719;20,9785;22,7822;23,6352;23,4749;23,1519;3,37032;0,0045913;-2,41964;-6,99157;+
Q965Q1(35);21,228;20,5943;20,9986;20,906;20,225;21,1447;20,5484;21,3832;0,135282;0,795219;0,106359;0,358354;
Q965R9(174);21,4785;21,4968;21,6252;19,4174;21,0706;21,5977;21,6546;21,1335;0,268824;0,63279;-0,35962;-0,652121;
Q965R9(336);21,3148;21,0329;21,0628;21,0007;20,4729;21,1887;21,4434;20,3568;0,374059;0,528606;0,237357;0,8604;
Q965S8(212);23,3295;21,9832;23,0481;22,6144;20,8879;21,1067;21,8129;20,6525;2,25717;0,0190655;1,62876;4,22487;+
Q965S8(117);21,3279;20,2348;21,0548;20,2427;24,4403;25,0806;24,8935;22,8832;3,12988;0,00557288;-3,60935;-6,30645;+
Q965V4(891);21,5834;20,0683;21,3048;20,3586;20,1701;19,7756;21,0076;19,9987;0,619717;0,341329;0,590792;1,30395;
Q965V9(6);25,6862;25,1388;24,2861;24,1504;25,7055;28,3249;27,9835;29,6327;1,87259;0,0372353;-3,09631;-3,46353;+
Q965W8(52);21,39;21,8187;20,1478;21,8151;21,1016;20,8116;21,5197;20,1541;0,348718;0,554313;0,396133;0,811618;
Q965X7(46);21,5667;20,7477;20,8264;21,2116;19,7332;19,2724;19,8237;20,6636;1,89801;0,0355622;1,21495;3,51157;+
Q966A5(166);20,1585;20,3127;21,2275;21,0847;20,6535;21,52;21,4069;21,3604;0,804515;0,245894;-0,539392;-1,61772;
Q966A5(458);21,2419;19,4755;21,3612;21,4917;20,8369;21,0115;19,9433;21,1193;0,112006;0,820854;0,164854;0,302243;
Q966A5(216);20,8499;20,9024;18,5035;21,0938;19,9862;21,5888;21,8104;20,9723;0,459819;0,458207;-0,752039;-1,02046;
Q966A5(644);25,1121;25,8617;24,7611;26,6821;23,0306;24,2657;22,3827;22,555;2,25891;0,0189091;2,5458;4,22851;+
Q966C6(26);20,6239;21,4851;19,4274;20,8832;20,2287;21,605;21,354;20,6053;0,26219;0,639741;-0,343337;-0,638426;
Q966C6(213);22,8384;22,5325;22,2484;24,0854;21,0864;24,5775;23,5002;23,7803;0,1372;0,793331;-0,309927;-0,3629;
Q966C6(218);21,8475;23,1213;21,9652;23,1822;24,8045;24,4527;24,6419;24,5242;2,87327;0,00714209;-2,07679;-5,63367;+
Q966C7(313);21,6321;20,8718;20,4191;19,9772;22,5277;23,0783;21,1366;20,7528;0,883293;0,214217;-1,14879;-1,74923;
Q966C7(281);21,5597;22,9785;21,8367;21,7381;22,938;23,4019;23,3281;21,8077;0,865227;0,22184;-0,840625;-1,71914;
Q966C7(296);21,3427;21,1352;21,277;21,7871;23,4206;25,2963;25,7318;25,1705;3,25735;0,00522835;-3,51928;-6,66269;+
Q966I8(180);20,007;20,6562;21,3754;21,5958;22,5202;23,4714;22,9753;23,8012;2,60554;0,0110108;-2,28341;-4,98872;+
Q966K5(4);20,9572;19,0667;21,2087;19,8266;20,2323;19,7427;21,2672;20,5462;0,114093;0,822029;-0,182318;-0,30735;
Q966L5(413);20,7127;20,9238;20,6005;19,4342;20,3847;20,8911;21,8276;18,4831;0,00912062;0,9874;0,0211749;0,0271534;
Q966M4(251);20,5931;21,4225;21,5287;20,5181;21,0202;21,7404;22,3247;21,5584;0,855734;0,224936;-0,645374;-1,70331;
Q966M6(380);20,6485;21,705;21,6319;20,8446;20,7027;20,5828;21,2565;20,9174;0,512034;0,414311;0,342675;1,1148;
Q9BI62(91);23,8902;28,2012;27,0016;26,2066;27,7906;25,2456;25,3492;25,4943;0,121085;0,813595;0,354949;0,324348;
Q9BI71(127);29,3199;26,8107;27,9577;26,6337;24,3777;26,6533;26,8566;25,327;1,15619;0,130903;1,87682;2,20322;
Q9BI71(107);19,4289;23,6145;23,204;23,3672;20,7323;20,3649;19,9984;19,1905;1,16897;0,129;2,33212;2,22459;
Q9BI71(154);27,1389;28,4272;27,6025;27,7095;24,349;27,128;28,1928;27,0185;0,569791;0,373036;1,04747;1,21704;
Q9BI71(231);21,2056;21,5168;21,514;20,3207;21,6354;21,1557;22,5754;22,5688;0,953839;0,187187;-0,844546;-1,86652;
Q9BI71(23);26,3145;25,9438;25,986;24,7422;25,2126;26,4371;25,9249;24,4144;0,173221;0,744261;0,249355;0,446224;
Q9BI71(11);21,0726;21,3337;21,3426;20,6792;19,2433;21,0108;21,5501;20,0578;0,560566;0,380078;0,641522;1,20084;
Q9BKR9(569);22,6568;24,2555;24,1444;24,349;25,0453;23,717;23,8508;23,6776;0,165365;0,752787;-0,221255;-0,428363;
Q9BKR9(310);22,3798;23,6933;23,3546;23,4833;21,069;22,0602;21,8208;21,5942;2,3508;0,0165827;1,59171;4,42257;+
Q9BKU3(39);20,6027;21,5995;19,8718;20,8379;22,1227;23,7043;23,6013;24,0579;2,50114;0,0134889;-2,64358;-4,75146;+
Q9BKU5(122);22,2542;21,812;22,3813;22,7435;20,724;24,0098;24,7696;23,7952;0,518144;0,410331;-1,02689;-1,12572;
Q9BKU8(60);20,2194;19,8589;20,3176;21,6062;20,6431;21,6116;21,2266;19,2786;0,109911;0,821821;-0,18943;-0,297101;
Q9BL19(76);21,1185;20,7574;19,7389;19,7537;26,1309;25,8229;25,9958;25,5076;5,19889;0,00355556;-5,52218;-14,6599;+
Q9BL19(54);24,6477;22,7916;23,8146;24,8543;25,0136;25,2842;25,0017;25,1837;1,21801;0,118014;-1,0937;-2,30682;
Q9BL19(57);25,3896;26,0063;25,8694;25,2661;25,6993;29,0775;28,8089;28,4924;1,60393;0,0571812;-2,38668;-2,97202;
Q9BL19(161);24,7489;22,5766;22,4438;23,6845;21,2143;22,3291;23,9943;21,1303;0,672347;0,310112;1,19645;1,39439;
Q9BL19(169);19,9563;21,3634;21,4091;21,3979;20,5179;21,8099;19,0954;20,5856;0,34343;0,558711;0,529506;0,801338;
Q9BL19(107);21,5803;20,7242;21,6285;20,0886;20,3537;21,891;20,0575;21,1311;0,0972801;0,838131;0,147076;0,265762;
Q9BL19(98);23,7909;21,5843;25,3758;24,5523;26,357;29,0601;28,0173;26,8111;1,9814;0,0314864;-3,73555;-3,67134;+
Q9BL19(29);20,8015;19,264;19,558;21,2213;20,6849;20,1357;21,642;21,4496;0,619614;0,341013;-0,766831;-1,30377;
Q9BL28(171);21,4365;21,4384;19,8032;20,1951;20,9567;20,0293;21,6604;21,2356;0,18014;0,73602;-0,252172;-0,46182;
Q9BL39(223);19,107;20,7082;20,4838;21,5472;20,0893;21,8193;21,6597;19,2593;0,113698;0,821452;-0,24538;-0,306385;
Q9BL59(6);21,1697;21,3001;21,533;21,31;23,6418;22,2764;22,3162;22,2866;2,03074;0,0282937;-1,30203;-3,76744;+
Q9BL83(131);21,4762;22,985;20,98;21,9196;20,4694;21,4244;21,3788;20,7729;0,854956;0,224909;0,828806;1,70201;
Q9GRY9(59);21,555;20,6216;21,0432;21,1547;19,9121;21,5469;20,909;21,4457;0,12478;0,807462;0,140171;0,333262;
Q9GRY9(151);20,2173;20,0737;21,208;20,2977;20,5579;20,8453;21,7653;20,6125;0,619741;0,341504;-0,496085;-1,30399;
Q9GRZ9(427);21,2228;21,7053;22,3545;21,3845;20,5633;20,6669;21,4901;20,3633;1,35795;0,0913204;0,895921;2,54376;
Q9GRZ9(428);24,3989;22,5349;24,6168;24,3404;19,2533;21,3157;21,7749;20,8715;2,30962;0,0174241;3,16891;4,33496;+
Q9GRZ9(394);20,7129;20,2286;19,8768;21,5908;20,3142;21,5515;21,2452;20,8372;0,363562;0,536923;-0,384743;-0,840286;
Q9GUE9(56);20,1971;21,4905;20,7596;20,8914;18,4381;21,2517;20,5219;20,7335;0,389;0,511876;0,598364;0,888816;
Q9GUM7(30);21,4937;21,7925;21,7262;21,0109;20,9784;20,779;21,3911;21,2269;0,944584;0,190449;0,411983;1,85114;
Q9GUP2(3760);20,8141;20,5894;20,467;21,3798;19,564;21,8706;21,408;21,4367;0,182235;0,734336;-0,257249;-0,466519;
Q9GUP2(3846);22,8789;22,9687;24,3038;22,6364;24,1843;26,3525;25,3769;25,6524;2,01441;0,0297616;-2,19462;-3,73551;+
Q9GYF1(189);21,0435;21,3049;20,422;21,7287;20,1371;21,6869;21,5301;21,3383;0,0374863;0,93605;-0,0483198;-0,108279;
Q9GYF1(190);21,1957;21,1117;21,6678;21,0052;20,7186;21,4959;21,209;19,746;0,504881;0,420992;0,452731;1,102;
Q9GYF1(97);21,1992;20,3721;20,933;20,9678;19,3807;21,3438;20,758;21,1299;0,176088;0,742942;0,214902;0,452703;
Q9GYF1(92);20,6709;21,5359;19,463;20,9932;20,1029;20,3804;21,2522;21,0992;0,0283715;0,950762;-0,042943;-0,0827259;
