geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
rps-7;Q23312,24.381,24.6968,24.776,24.2254,28.4873,27.9093,28.2061,27.9562
rps-7;Q23312,24.093,25.7708,25.547,24.9404,27.1982,26.8306,24.8611,25.0531
rps-7;Q23312,19.5635,21.4057,18.1344,16.8007,23.9944,24.4142,26.2414,25.993
rps-7;Q23312,16.3514,18.726,19.9082,17.976,23.8329,22.1206,23.4861,22.9215
;Q23330,17.6469,16.3334,18.7965,17.9792,21.4348,20.6035,21.139,20.9613
;Q23398,19.1323,17.2263,19.4425,17.8073,21.9634,20.7623,21.0503,20.8103
fzo-1;Q23424,26.1019,25.126,24.7196,25.2687,27.3582,24.7611,27.0347,26.9154
fzo-1;Q23424,18.8517,20.9585,19.3824,18.897,20.5752,19.4766,20.6251,21.0138
rpn-12;Q23449,18.3795,18.5256,16.7967,15.6511,23.2613,23.013,21.0716,24.3208
rpn-12;Q23449,20.3878,18.0079,17.1555,17.832,21.1995,21.0251,20.3822,21.0218
rad-23;Q23451,23.5021,24.2647,24.1479,22.7699,25.171,23.6988,22.6305,24.1269
rad-23;Q23451,16.2647,18.9512,19.3729,16.9578,22.1296,23.6416,21.5629,24.1756
rad-23;Q23451,28.762,29.2395,28.4134,28.4383,30.2509,27.1079,24.5773,28.711
rad-23;Q23451,25.7203,25.8097,27.2791,25.4784,21.5405,21.1147,20.9234,21.1837
rad-23;Q23451,18.0421,20.7613,19.4196,16.8899,19.8812,20.4336,20.5209,20.2149
aco-1;Q23500,21.6921,19.7484,18.9582,18.9031,24.46,23.7359,21.8353,22.5534
inx-8;Q23593,26.1955,25.74,24.5959,25.9158,26.9279,24.7236,24.8196,25.9157
inx-8;Q23593,18.6618,19.781,18.1475,16.7869,20.8454,19.9259,20.0513,20.9739
inx-8;Q23593,18.2436,17.5992,19.1429,16.9459,22.7901,22.7821,20.9535,22.0462
inx-8;Q23593,15.5757,18.822,17.4398,16.876,21.5229,21.0882,20.9946,21.3606
inx-8;inx-9;Q23593;Q23594,18.2218,20.0163,19.954,18.4783,22.0913,20.8209,22.6135,22.3878
inx-9;Q23594,20.2974,17.4851,19.6635,15.6393,24.9439,22.2055,21.7926,22.7222
inx-9;Q23594,24.8448,25.4454,23.7182,24.2936,26.4498,24.4256,24.6827,25.649
;Q23600,17.0957,16.0495,19.3799,16.6667,21.4381,20.8851,21.376,21.2437
hpo-40;Q23647,18.4777,16.6666,17.5049,18.0064,21.2503,20.6317,21.0722,20.9758
nlt-1;Q23655,23.1712,25.8977,24.9483,23.2036,23.933,23.0203,21.4374,23.221
nlt-1;Q23655,19.491,17.1626,16.9592,16.8906,24.6097,23.2371,23.6054,21.8745
nlt-1;Q23655,19.3965,17.1992,19.7019,18.413,21.8292,21.0818,20.6508,21.118
nlt-1;Q23655,16.0983,14.6944,19.0414,19.1562,21.2921,21.1723,20.5411,20.1397
arrd-4;Q23672,18.6206,19.0185,18.2593,19.1731,20.8219,19.782,20.7241,19.982
arrd-4;Q23672,17.5762,17.3839,18.9109,17.9563,20.9947,21.1714,21.3383,20.6751
vha-9;Q23680,19.805,17.829,19.7485,18.4408,21.9648,21.2527,20.1868,20.854
vha-9;Q23680,17.1359,15.7218,20.5274,18.9527,21.7238,20.8663,19.6407,21.417
vha-9;Q23680,25.7136,25.1987,24.8667,26.1679,24.9262,24.1691,24.7264,25.1092
vha-9;Q23680,17.1778,20.4206,16.4595,17.7548,26.3584,23.2511,22.2264,24.8603
lap-2;Q27245,14.9023,17.7304,15.7819,17.2714,21.2412,20.9248,21.2029,21.0545
rop-1;Q27274,18.2689,19.4591,17.5151,19.1735,21.4846,20.2986,21.1649,21.1357
rop-1;Q27274,25.6985,24.9834,24.8408,25.1991,23.6168,20.7622,22.4035,21.9606
mup-2;Q27371,17.6199,16.52,20.6073,17.5913,21.49,20.7293,20.7196,21.0991
mup-2;Q27371,18.8804,21.6297,20.1219,17.2015,21.6031,21.0392,20.0563,20.467
mup-2;Q27371,16.8126,17.4932,18.3996,17.6899,22.437,22.4303,25.1113,22.589
mup-2;Q27371,19.7959,19.1744,18.369,17.8425,21.7336,20.7719,20.4529,20.6454
mup-2;Q27371,24.0415,20.5034,25.5133,23.6449,25.0401,24.666,25.2689,24.9341
mup-2;tnt-2;Q27371;Q7Z072,15.6936,21.2491,19.1061,19.2281,24.2197,24.1844,24.7541,24.3886
mup-2;tnt-2;Q27371;Q7Z072,22.9121,24.9751,30.7176,23.8131,24.4278,23.5726,26.8697,24.983
mup-2;Q27371,22.6488,22.6794,22.9948,21.1269,23.1931,23.1857,23.6143,25.3027
mup-2;tnt-2;Q27371;Q7Z072,16.743,19.6408,17.4048,19.9212,21.9623,19.6972,20.9748,21.1793
mup-2;Q27371,22.3329,23.6977,22.7462,23.2091,25.3565,22.636,20.8001,22.3237
mup-2;Q27371,18.9479,18.6655,16.3129,18.3545,21.9408,21.2543,21.3764,21.3514
mup-2;Q27371,17.344,17.3359,18.7799,18.3743,23.3902,22.766,25.569,23.8283
mup-2;Q27371,24.3377,26.548,24.9918,24.9908,27.9101,22.4397,24.644,25.0658
mup-2;Q27371,21.2192,19.0648,18.7883,19.8029,22.8586,21.1786,21.5667,24.4392
rpl-16;Q27389,17.41,17.2584,17.8592,17.9357,27.2084,25.953,26.0572,25.7944
rpl-16;Q27389,18.2109,17.5089,17.6928,19.6842,21.471,20.8193,21.1097,20.9223
rpl-16;Q27389,18.9443,19.8929,19.2107,19.1759,26.88,24.2207,23.8764,23.6742
rpl-16;Q27389,21.5662,22.0662,25.463,21.1642,23.3773,25.1964,24.4874,23.6463
pas-2;Q27488,17.5919,14.3631,16.6699,16.9801,21.86,19.5337,20.8086,21.2739
pas-2;Q27488,18.3256,19.8904,19.1944,18.6968,25.8515,26.453,25.7237,25.337
rpoa-2;Q27493,17.1031,15.4139,19.3621,21.378,23.5483,25.6845,23.9133,24.7001
htz-1;Q27511,21.0937,20.1316,18.8419,18.1949,23.4587,23.2464,23.8502,22.6024
htz-1;Q27511,25.745,25.6421,26.8535,25.3011,26.36,27.3202,27.6225,27.3703
enol-1;Q27527,18.0337,20.6598,17.0903,17.0276,25.0636,22.0695,22.1348,20.3548
enol-1;Q27527,22.8804,22.9044,23.6972,23.2339,25.8923,24.2364,24.6854,24.5226
enol-1;Q27527,25.595,26.2261,24.2412,25.588,28.5634,24.4201,26.361,24.6733
enol-1;Q27527,15.7571,18.6369,19.8353,20.3038,21.419,20.3946,21.3547,21.3794
cyp-14a5;Q27531,24.6399,26.3172,24.0392,24.993,21.2192,21.2428,21.2027,20.426
cyp-14a5;Q27531,16.8277,19.7472,15.3096,17.0274,21.6442,20.4872,20.6054,20.9868
cyp-14a5;Q27531,18.4014,16.78,18.2754,19.7705,21.4943,20.5589,20.8623,20.8201
cyp-14a5;Q27531,18.6247,18.487,16.9965,18.9879,21.6814,21.2202,21.3858,21.1496
cyp-14a5;cyp-14a2;cyp-14a3;cyp-14a4;Q27531,19.2625,20.1951,16.8574,17.5822,21.5816,19.883,21.2199,20.6935
cyp-14a5;Q27531,17.4136,17.6434,17.1889,18.2462,20.5753,21.0831,20.5577,21.4139
ZC434.8;Q27535,17.4217,18.8655,17.3521,19.5196,21.7712,21.0906,21.0512,21.3497
pat-3;Q27874,20.2597,16.6488,19.1456,16.5648,24.2806,23.1013,23.547,23.5806
pat-3;Q27874,18.1904,15.0187,18.4511,18.5117,21.3581,20.9739,19.7521,20.0068
lbp-3;Q27GU2,20.0693,19.8177,18.3243,17.7304,21.1792,21.0744,20.492,20.2076
vamp-8;Q2EEN5,23.8503,22.6715,24.8582,23.3208,25.6964,26.4073,25.5607,26.7228
vamp-8;Q2EEN5,18.054,16.4181,17.2867,18.9718,25.3134,22.4345,24.1138,22.7274
gln-3;Q2HQL4,23.0333,23.9838,25.2515,24.4776,21.7686,20.7384,20.5366,20.1155
;Q2L6X2,24.3648,22.0835,25.3601,24.6164,21.0794,20.8884,20.1907,21.0601
;Q2L6X2,19.3614,17.0513,16.718,18.2844,21.7422,21.2531,21.3034,21.3344
;Q2XN01,24.055,24.2876,24.4315,22.4593,26.4771,23.786,24.2159,24.5802
;Q2XN01,23.6694,22.9948,26.7091,24.0043,25.5044,23.2894,24.7461,23.9379
;Q2XN01,18.1552,21.1191,15.7188,17.3533,21.6161,20.4633,21.3682,21.2691
pgl-1;Q304E5,25.9756,25.1168,23.2219,25.7097,27.6766,26.3998,25.0288,26.2152
lbp-9;Q3LFN1,17.0839,17.9559,18.5327,19.0516,26.0418,25.6117,23.8038,25.0354
lbp-9;Q3LFN1,18.5216,17.0847,16.6926,19.2778,21.9717,20.9463,21.3906,21.1766
;Q3V5H6,19.7437,16.7773,15.374,17.9623,26.0013,25.2515,26.5456,26.4338
;Q3Y3Z9,15.7688,17.904,19.8841,17.4603,26.0253,24.0284,22.7851,26.103
spp-10;Q4JFH6,14.982,14.7253,18.4512,19.5645,20.1512,21.1037,21.2737,20.2591
;Q4R132,17.178,18.6771,17.7318,17.5189,22.8386,23.2516,22.4824,23.5897
;Q4TTB6,16.3051,19.8533,19.6775,18.9942,24.3202,23.7977,23.8548,23.2342
;Q8MXD9,18.589,18.8652,16.6919,16.5045,21.8582,21.255,20.6191,21.2908
;Q564S3,23.7817,24.7838,26.0558,24.4286,26.9785,25.067,25.0081,25.749
;Q564S3,16.8196,19.0404,15.6869,19.2798,25.1302,23.8058,24.2596,24.7801
imp-1;Q564X1,23.7368,23.4031,23.0606,24.9898,25.5698,23.5563,23.2389,22.6468
;Q564Y0,20.9635,18.1264,16.9115,16.6,21.2205,20.9388,19.8696,20.5113
;Q564Y2,18.5549,17.3963,21.1215,16.1868,24.3573,23.8675,22.9437,24.3861
;Q564Y2,16.1341,20.9145,17.8309,17.6461,21.4421,19.6397,20.9707,21.0287
;Q564Y2,16.6032,20.2904,18.6947,18.8435,21.782,21.135,20.2455,20.8093
tag-261;Q95X71,19.133,16.7803,17.3794,19.8432,20.7051,20.7956,20.9223,20.6873
tag-261;Q95X71,23.6219,23.5803,22.687,23.7178,21.7856,21.3705,21.5311,19.9276
;Q5GMH8,23.545,25.4264,22.4089,22.814,21.8166,20.8972,20.8003,20.2094
;Q5W7A3,15.7292,17.707,18.1922,19.3286,21.0171,20.8899,20.9833,20.7154
npp-21;Q5WRT8,16.1606,17.8717,17.1265,19.317,23.014,21.8757,22.0753,23.3358
npp-21;Q5WRT8,16.6652,19.2078,18.2492,16.6377,21.8222,20.8863,20.8386,21.2994
npp-21;Q5WRT8,15.684,17.706,19.2295,18.507,20.6788,20.714,20.8787,20.2425
npp-21;Q5WRT8,17.501,16.8901,17.754,16.411,19.6181,21.2011,20.7019,21.1964
;Q65CM5,16.1757,18.6695,17.69,18.3813,24.4059,23.5648,22.9868,22.6107
Y54E10A.11;Q65XX2,17.0811,18.2582,18.0815,17.814,23.4594,22.6312,23.7382,24.2033
gcy-32;Q6DNF7,24.1525,21.4703,20.7171,24.8979,24.8702,24.2204,25.6558,23.2992
ins-19;Q71UE4,16.2668,17.9642,19.5142,16.5576,21.9261,21.2468,20.8545,20.368
aqp-2;Q7JMQ6,24.2656,26.5547,24.0533,24.6653,23.8775,23.982,25.3769,25.1804
aqp-2;Q7JMQ6,24.0441,25.1034,24.1494,25.1636,25.9228,22.5894,22.1838,22.8733
;Q7JMS5,19.8848,18.7647,17.4208,18.245,21.3018,20.3545,20.7365,21.2883
;Q7JMS5,17.6102,17.2568,19.4425,16.5267,21.4039,20.3543,21.2288,20.6472
;Q7JNM2,19.4724,19.9495,18.7726,19.8062,21.7672,20.5413,21.3637,20.3427
npp-16;Q7K6X4,17.4746,18.4909,20.9228,14.8825,22.4883,20.4096,21.5157,20.933
;Q7KPV8,18.8707,18.7888,19.1186,17.0655,21.9616,22.4692,22.7788,22.9704
;Q7YTN9,17.8593,15.2688,18.5705,16.3203,21.1613,20.9961,20.2734,19.8791
;Q7YWU6,17.641,14.9744,20.2861,18.2263,21.5446,21.0464,21.3635,20.2237
;Q7YWV0,14.9892,16.0517,20.2246,17.5358,26.1059,26.7992,26.2882,26.5595
;Q7YWW4,18.6319,18.398,20.2723,17.3388,21.9389,21.2383,21.1639,20.5246
;Q7YX48,16.7957,17.7544,16.1785,16.3324,21.7157,21.0916,21.388,21.096
vem-1;Q7YZW5,24.9204,24.2568,25.3767,25.2895,25.1742,23.5357,26.1028,24.5791
tnt-2;Q7Z072,17.0156,16.6753,21.2245,18.5529,23.1979,25.4595,24.6601,25.4383
tnt-2;Q7Z072,19.6784,19.9635,18.3466,17.2232,21.3923,19.8061,20.8653,21.0211
tnt-2;Q7Z072,22.8093,24.4695,23.1686,22.6283,26.1122,24.252,25.0865,23.5463
tnt-2;Q7Z072,25.8062,24.5577,27.7674,25.7931,25.7743,26.3412,24.7867,26.7578
tnt-2;Q7Z072,17.203,20.3472,16.5741,16.7377,21.9609,20.6241,20.8222,21.3767
tnt-2;Q7Z072,24.7614,23.9163,22.9443,25.0165,25.0618,23.7387,25.976,24.589
tnt-2;Q7Z072,19.3738,14.761,19.9481,17.1151,21.8202,20.6355,21.2567,20.9556
aqp-8;Q7Z138,19.9273,19.3192,20.5565,17.6727,26.2631,24.1448,26.0075,22.3103
C05B5.8;Q86DA7,17.5067,20.3084,20.1152,19.2582,21.208,21.206,20.2238,21.3264
pqn-89;Q86DD5,24.4981,23.8972,25.6911,22.9863,24.3818,25.4676,23.5602,24.1409
pqn-89;Q86DD5,19.3604,16.9992,18.1964,19.1442,21.9699,21.0683,20.7537,20.6448
col-166;Q86FL7,25.6251,25.5186,24.2284,24.6993,26.8271,25.6172,24.6394,23.93
;Q86NC1;Q9N5U1,19.0647,17.6352,16.5119,19.411,21.4256,20.8506,20.1517,21.3927
;Q86NC1;Q9N5U1,19.2169,16.708,17.483,16.0296,25.7009,22.7594,23.84,23.5937
col-169;Q86NE4,16.67,18.5679,17.6304,21.1599,23.3692,21.5174,21.0805,22.5093
ttr-41;Q86NH9,16.4399,17.0985,19.9707,21.036,21.3677,20.9137,19.6176,21.2678
Y65B4BR.5;Q86S66,16.3983,16.6077,18.1342,16.5427,21.2582,21.2474,21.0707,20.8497
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.9838,20.0231,17.758,18.4293,25.6478,24.1986,23.8307,24.6429
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.9354,17.3132,17.8993,18.3664,21.3214,19.9877,21.1427,19.8981
Y65B4BR.5;icd-2;Q86S66;V6CKR1,18.0849,16.1874,16.1094,18.134,23.3983,22.0952,23.3123,23.9468
Y65B4BR.5;icd-2;Q86S66;V6CKR1,17.6258,19.4323,19.8225,19.0585,21.2657,20.0472,21.2783,21.1798
Y65B4BR.5;icd-2;Q86S66;V6CKR1,18.5683,16.4495,17.0493,16.9209,24.6138,24.2274,24.7508,23.3415
Y65B4BR.5;Q86S66,23.0116,23.1457,24.0184,22.9532,27.4066,25.8997,26.1923,25.9802
Y65B4BR.5;Q86S66,16.8337,18.9754,19.7127,18.2195,21.4372,20.0347,20.1827,21.3927
;Q8I4C0,27.4862,28.647,24.3136,28.0113,29.924,28.0456,28.1084,27.4552
;Q8I4E4,25.5808,27.0031,25.9528,25.1085,27.6419,25.6081,25.8267,25.8366
;Q8I4J8,20.147,19.1257,19.6344,16.1252,25.3696,23.5982,23.9075,24.7623
;Q8I4J8,15.722,19.7672,19.1967,21.4841,25.3696,23.6047,21.1554,24.3827
gls-1;Q8I4M5,18.986,18.796,17.8559,18.5437,20.713,21.0663,20.1921,20.8759
gars-1;grs-1;Q8I711,19.207,17.4029,15.755,16.9924,21.7074,21.1278,19.6519,20.6028
gars-1;grs-1;Q8I711,18.2051,18.0931,16.4633,16.2733,24.0969,23.312,23.2475,22.9831
;Q8I7G0,16.78,18.7826,19.3808,19.5713,21.8172,22.3323,20.789,21.6181
hum-2;Q8I7K2,27.1655,25.8816,26.5434,27.9903,21.8494,20.9376,20.0871,21.1274
hum-2;Q8I7K2,27.1655,25.8816,26.5434,27.9903,21.863,21.1475,21.1081,20.7804
hum-2;Q8I7K2,27.1655,25.8816,26.5434,27.9903,20.9877,19.7649,21.1177,21.3383
prdx-2;Q8IG31,17.0168,17.4716,19.1801,17.0636,25.107,25.948,25.2452,23.9067
prdx-2;Q8IG31,16.2769,16.2534,19.8917,16.3958,24.2507,23.2962,25.0115,24.5772
prdx-2;Q8IG31,18.987,21.6657,17.783,16.9424,21.9636,20.6124,20.9556,20.8185
prdx-2;Q8IG31,18.846,17.7546,16.0612,16.4639,20.2089,20.0986,20.2128,20.7821
prdx-2;Q8IG31,18.9832,19.6014,18.8282,18.9292,23.8048,23.4436,23.2891,24.8477
prdx-2;Q8IG31,18.509,19.1558,17.3641,16.8861,21.7439,20.3143,20.978,20.47
prdx-2;Q8IG31,27.086,27.1715,20.514,27.071,26.2378,25.0792,22.9998,20.285
prdx-2;Q8IG31,15.7335,19.9774,18.067,20.3047,25.9413,25.968,27.5028,25.4321
prdx-2;Q8IG31,17.3607,18.3079,20.1456,21.3939,20.9264,20.2619,21.1596,20.7083
cebp-2;Q8IG69,19.3174,18.7334,18.3625,18.2763,23.5589,23.1356,22.5623,22.5804
;Q8MPY2,26.6201,26.9253,24.4744,26.3218,27.5744,26.7085,27.7466,26.5243
;Q8MQ73,19.7895,19.7596,18.7301,16.8658,24.221,22.5275,20.7761,21.4655
;Q8MQ73,17.772,19.5457,19.9094,17.9512,21.0195,20.7575,21.3543,21.0823
;Q8MQ73,24.7192,25.8666,25.4635,24.3417,21.9606,21.0199,21.1066,19.9465
;Q8MQH0,25.779,25.8298,26.505,25.6066,27.0593,22.6879,22.2601,21.9095
pst-1;Q8MXJ9,16.453,17.275,19.4962,17.5665,21.5515,19.8789,20.6052,20.7386
sqd-1;Q8MXR6,18.9824,20.3692,16.8128,19.0744,21.7443,19.979,21.0292,20.6925
mca-3;Q8MXS0;Q95XP5,15.2886,17.3306,16.1016,17.4514,24.8098,24.6871,24.4507,22.7648
mca-3;Q8MXS0;Q95XP5,19.3764,15.3219,18.0052,18.1551,23.6129,23.8776,23.9643,23.8047
mca-3;Q8MXS0;Q95XP5,19.9703,19.8694,20.4966,17.9839,25.318,22.3162,22.5544,23.2935
mca-3;Q8MXS0;Q95XP5,18.129,16.0142,19.3651,18.5271,21.3151,20.7304,20.9225,21.1042
mca-3;Q8MXS0,19.2354,19.4738,21.4451,20.4534,24.0561,21.6978,23.8235,21.9481
mca-3;Q8MXS0;Q95XP5,15.1518,17.7695,18.1065,17.7732,21.9603,19.7869,20.5945,21.071
mca-3;Q8MXS0,18.1613,19.68,18.1287,19.6063,22.8598,22.9317,21.9925,22.3832
nape-2;Q965X9,18.1967,16.145,17.7467,19.3551,21.8039,20.8258,21.0868,20.9538
;Q8T3D2,16.6407,20.301,18.5889,16.6874,21.5954,20.9007,19.2031,20.9536
;Q8T3D2,17.0587,17.7171,16.6756,16.3719,20.696,21.0804,21.1763,20.6709
nhx-2;Q8T5S1,18.4858,15.9009,18.3384,16.3035,21.9041,20.9608,21.0034,20.8488
nhx-2;Q8T5S1,19.0229,20.3032,17.5713,19.7537,21.1442,20.5579,20.7356,20.3214
rps-20;Q8WQA8,32.7184,32.2908,24.3704,32.3318,33.9468,33.9457,32.845,33.5875
rps-20;Q8WQA8,32.5365,31.373,29.059,31.6937,25.1753,34.3997,33.29,34.3543
rps-20;Q8WQA8,27.4442,28.1264,27.0411,27.8678,27.7953,28.5146,27.5762,27.3853
rps-20;Q8WQA8,19.9924,18.9348,19.8893,17.572,25.034,21.4561,23.745,23.2588
rps-20;Q8WQA8,29.703,30.0538,19.9766,30.5913,31.9867,30.2908,30.4826,31.3078
;Q8WQF7,21.9834,24.0544,21.801,22.5254,21.1767,21.0873,20.9648,20.4251
;Q8WQF7,16.4125,19.2786,17.3875,18.6452,21.0484,21.1002,19.9045,21.1894
;Q8WQF7,17.0112,17.8728,18.6419,18.432,21.149,20.5547,21.2614,20.8325
;Q8WQF7,19.6641,18.5315,16.7271,19.4539,23.3335,21.4209,22.2846,21.4805
;Q8WQF7,17.3245,19.3702,18.5508,21.7593,21.8753,21.176,20.9735,21.1903
;Q8WQF7,23.5669,24.0948,23.1472,23.755,24.3895,22.3675,22.4793,22.5446
;Q8WQF7,17.3271,17.5161,19.0289,17.2669,24.9846,24.0339,24.0458,26.6443
;Q8WQF7,17.6326,16.6629,18.4679,17.6725,23.0025,22.9204,24.5605,24.69
;Q93168,19.6221,19.2095,20.4483,17.5761,21.6207,20.7804,20.6099,20.7472
;Q93168,15.8946,19.1221,18.561,18.3761,24.6472,23.9207,25.338,24.4201
;Q93168,16.878,19.3789,19.2471,18.8796,21.5523,19.7818,19.9908,21.3783
;Q93211,24.4995,25.741,23.4399,24.5519,25.7349,25.7872,25.3448,25.1458
;Q93211;Q93213,23.3643,24.8097,24.7446,24.4045,25.8178,24.3355,24.0318,25.1581
;Q93213,19.0722,18.5283,19.0752,16.8088,21.8684,20.8726,21.1894,21.1512
nkb-1;Q93235,24.0941,21.7421,25.1688,23.8682,24.5983,23.2788,23.261,26.2358
cysl-1;Q93244,19.3696,18.3935,17.1397,18.3415,21.8956,21.1171,20.2515,20.5069
cab-1;Q93249,21.9943,23.1081,23.3886,22.095,25.3099,24.6342,25.9524,23.4594
cab-1;Q93249,19.5031,14.7567,16.0399,19.2815,21.6725,20.6785,20.972,20.2023
cab-1;Q93249,16.7021,19.2339,18.0949,17.5564,22.2554,21.5965,22.1648,21.2221
;Q93289,22.8521,22.4312,22.4551,20.9203,21.5577,20.9422,20.5312,21.2892
;Q93291,19.6223,16.7758,17.9799,18.5104,22.5931,21.1704,22.474,21.0202
cytb-5.1;Q93315,23.4689,23.2033,22.1115,23.014,24.5608,23.4374,24.3816,23.3013
cytb-5.1;Q93315,17.8796,20.3394,16.2813,17.5813,23.9377,23.143,25.1942,24.9387
;Q93321,19.4171,18.9079,19.9323,20.2352,21.7305,21.1084,21.3671,20.9709
;Q93333,19.7958,18.5502,18.0928,17.5732,20.5901,21.1875,20.3363,21.0823
rpb-3;Q93338,17.5216,18.4524,18.9262,15.9031,21.5511,20.11,20.0384,20.9586
gsr-1;Q93379,16.1753,15.2241,17.8754,17.331,21.7218,20.986,20.3721,21.1509
drh-3;Q93413,19.6035,19.1246,19.5683,17.6602,21.3077,20.913,19.7773,20.2144
npp-17;Q93454,18.2796,15.2988,17.9498,19.313,21.2579,20.9945,20.0138,21.3394
;Q93513,19.8982,18.8544,16.5359,18.877,21.5285,20.4379,20.3607,20.3987
;Q93513,16.422,18.1692,17.4042,19.6284,20.3796,19.8117,21.1811,21.0838
;Q93513,18.4722,17.4722,18.7015,17.9997,21.4162,19.6946,20.6348,21.2668
;Q93513,17.165,17.0165,16.1387,18.8592,21.8225,20.3536,20.9528,20.6516
;Q93535,26.57,28.2978,26.5518,27.4595,28.0194,24.4024,26.0783,26.7536
;Q93553,18.161,17.7658,15.5145,17.0164,20.8491,21.1697,19.5752,21.0746
rpa-0;Q93572,19.4385,20.6311,18.1933,17.6007,21.8345,20.8664,20.9893,20.1758
rpa-0;Q93572,17.7579,20.0313,19.7498,16.8425,21.6072,21.2527,21.1932,21.167
rpa-0;Q93572,16.528,19.9411,18.7932,20.2162,20.5932,20.789,21.142,20.771
rpa-0;Q93572,18.4146,18.1814,17.0095,17.3117,25.0519,24.6689,23.2921,24.7852
rpa-0;Q93572,22.3552,23.5806,22.4757,21.3026,27.3399,25.4829,25.5761,26.4481
rpa-0;Q93572,19.3033,16.1887,18.5053,16.4047,24.2172,24.5253,23.3049,24.4272
rpa-0;Q93572,16.7417,18.8476,18.3276,18.6047,20.9741,21.1788,20.4484,21.3927
rpa-0;Q93572,18.478,19.7621,17.6935,19.2777,21.8445,19.958,20.9058,21.4079
rpa-0;Q93572,17.5717,15.222,20.597,18.4814,21.97,20.8982,20.374,21.3184
rpa-0;Q93572,18.6943,19.5963,19.067,18.69,24.7518,22.8022,23.8363,24.9321
tct-1;Q93573,17.7498,17.9748,17.4919,17.7446,20.9328,20.326,19.8252,21.095
tct-1;Q93573,18.3562,16.9228,15.526,19.4168,21.4781,20.7364,21.2944,21.3614
tct-1;Q93573,16.3999,15.5499,19.6549,18.0765,20.9822,20.7922,21.186,20.4609
tct-1;Q93573,17.76,17.1141,16.4936,19.3541,21.3186,21.0693,21.0735,20.5108
tct-1;Q93573,16.1385,18.0504,17.0352,17.1552,24.566,22.4053,22.8878,23.2614
tct-1;Q93573,18.2023,17.5793,18.5744,19.2449,21.786,20.7609,20.7967,20.4133
tct-1;Q93573,18.0818,18.0604,16.005,18.499,21.6235,20.8409,20.6302,21.4181
tct-1;Q93573,19.0583,20.9349,16.6173,16.0038,24.5799,21.1764,20.8993,22.9684
ndk-1;Q93576,24.8579,23.4721,23.2867,23.294,26.1302,23.4036,24.1341,23.8233
ndk-1;Q93576,16.6499,19.9796,18.7286,19.6264,25.0561,22.5203,22.5713,22.7673
ndk-1;Q93576,25.7644,25.3786,22.8339,26.6611,27.7308,26.0882,25.8557,25.4711
F27D4.4;Q93618,15.3557,17.5269,19.3818,20.3729,21.4163,21.2404,20.1028,20.129
gst-24;Q93694,17.6321,19.9515,16.972,18.2804,21.2509,20.9854,21.2504,21.3486
gst-24;Q93694,18.6613,16.4333,14.0217,18.6967,21.3796,20.2273,21.3082,20.8056
gst-24;Q93694,21.5935,23.5479,23.9768,22.4775,21.9245,20.5716,21.2123,20.87
gst-24;Q93694,27.6031,27.1966,27.3548,27.5667,31.7344,28.3575,29.0278,29.4737
ned-8;Q93725,20.3849,22.1533,23.2078,20.5974,23.5834,22.0481,22.8007,22.6553
ned-8;Q93725,19.3548,19.9651,17.513,16.4902,24.5496,22.8679,23.7159,22.4362
ned-8;Q93725,16.8324,19.5054,16.5008,15.4386,17.8846,20.6198,20.849,21.0713
;Q93838,22.9047,23.14,23.7838,24.1203,19.9949,20.9946,20.1622,21.2114
ent-2;Q93871,17.2555,17.9518,17.4085,17.9033,20.2245,21.0574,21.1595,20.537
ent-2;Q93871,23.9328,25.7348,25.0434,25.9263,27.5142,25.8095,26.4211,24.9902
ent-2;Q93871,23.7533,23.5512,25.0461,24.8111,22.1051,22.0947,24.8311,22.306
;Q93892,17.0747,17.3444,16.7018,17.9846,21.6887,20.9235,21.0623,20.4296
mct-3;Q93896,16.2381,14.2564,17.8415,18.5739,24.9327,21.8096,21.6827,21.9795
mct-3;Q93896,16.4424,18.3916,19.6316,17.9485,23.8821,22.3883,21.5226,21.5164
mct-3;Q93896,20.6281,22.4249,21.9025,21.5301,24.8364,25.1747,24.7764,24.5235
mct-3;Q93896,17.9324,17.174,16.9726,17.2375,26.6732,24.5954,24.0961,24.8398
mct-3;Q93896,17.2626,18.4587,16.476,18.2691,24.3439,24.3865,23.7729,24.472
mct-3;Q93896,19.976,15.8087,17.4357,18.3243,21.4342,20.8688,21.0574,20.8861
mct-3;Q93896,16.8433,17.8986,18.7929,19.1192,26.2848,24.9107,25.4762,24.1673
sdz-27;Q93932,23.6651,22.9283,22.6569,23.3577,24.4081,23.1304,23.5406,23.6705
sdz-27;Q93932,17.0212,16.839,18.3937,17.2908,21.9935,22.0109,20.9516,20.1666
;Q93934,17.9231,14.8228,19.2735,20.7699,23.8317,21.1439,23.1287,22.001
cav-1;Q94051,25.3643,26.6017,23.6861,25.1206,29.3461,26.3811,27.0771,27.6057
cav-1;Q94051,20.3578,19.5154,16.3313,18.7565,23.7116,23.7947,23.9987,25.6471
cav-1;Q94051,15.9998,18.6304,16.3102,18.2902,25.9931,24.6081,23.3715,24.7293
